business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,cta_present,hashtags,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,total_engagement,engagement_rate_followers,likes_rate_followers,comments_rate_followers,views_per_follower,like_view_rate,comment_view_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate,_clean_text,topic_id,topic_probability,business_label,topic_description
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-14 00:00:00,0.0,Saturday,3,reel,مين جاهز للحلويات الرمضانية؟ 😍,31,0,1,1940.0,73.0,322000.0,Arabic,True,True,0.0,False,True,False,True,False,True,[],2013.0,0.0144820144,0.0139568345,0.0005251799,2.3165467626,0.0062515528,2013.0,0.0144820144,0.0139568345,0.0005251799,2.3165467626,0.0060248447,0.0002267081,2026-03-09/2026-03-15,0,1,night,short,none,few,high,medium,1,1,1,مين جاهز للحلويات الرمضانيه؟,3,0.24989467859268188,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-18 00:00:00,0.0,Wednesday,3,reel,"Mini cakes, maximum happiness 🎂",33,0,1,1200.0,22.0,164000.0,English,False,True,0.0,False,False,False,False,False,False,[],1222.0,0.0087913669,0.0086330935,0.0001582734,1.1798561151,0.0074512195,1222.0,0.0087913669,0.0086330935,0.0001582734,1.1798561151,0.0073170732,0.0001341463,2026-03-16/2026-03-22,0,1,night,short,none,few,medium,medium,0,0,0,mini cakes maximum happiness,4,0.3189833164215088,كريم Homemade,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-20 00:00:00,0.0,Friday,3,reel,فانيلا غير 😍,12,0,1,1110.0,29.0,173000.0,Arabic,False,True,0.0,False,False,False,True,False,False,[],1139.0,0.0081942446,0.0079856115,0.0002086331,1.2446043165,0.006583815,1139.0,0.0081942446,0.0079856115,0.0002086331,1.2446043165,0.006416185,0.0001676301,2026-03-16/2026-03-22,0,1,night,short,none,few,medium,medium,0,0,1,فانيلا غير,1,0.22848856449127197,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-24 00:00:00,0.0,Tuesday,3,reel,Iced coffee season officially started ☕,39,0,1,2080.0,48.0,352000.0,English,False,True,0.0,False,False,False,False,False,False,[],2128.0,0.0153093525,0.0149640288,0.0003453237,2.5323741007,0.0060454545,2128.0,0.0153093525,0.0149640288,0.0003453237,2.5323741007,0.0059090909,0.0001363636,2026-03-23/2026-03-29,0,1,night,short,none,few,high,medium,1,1,1,iced coffee season officially started,2,0.0,Vanilla تشيزكيك,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-28 00:00:00,0.0,Saturday,3,reel,لقمة وبتعشقها 😋,16,0,1,1422.0,27.0,211000.0,Arabic,False,True,0.0,False,False,False,True,False,False,[],1449.0,0.0104244604,0.0102302158,0.0001942446,1.5179856115,0.0068672986,1449.0,0.0104244604,0.0102302158,0.0001942446,1.5179856115,0.0067393365,0.0001279621,2026-03-23/2026-03-29,0,1,night,short,none,few,high,medium,1,0,0,لقمه وبتعشقها,1,0.15610271692276,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-01 00:00:00,0.0,Wednesday,4,reel,Cheesecake lovers where you at?,33,0,0,1320.0,31.0,188000.0,English,True,True,0.0,False,False,False,False,False,True,[],1351.0,0.0097194245,0.0094964029,0.0002230216,1.3525179856,0.0071861702,1351.0,0.0097194245,0.0094964029,0.0002230216,1.3525179856,0.0070212766,0.0001648936,2026-03-30/2026-04-05,0,1,night,short,none,none,high,medium,1,0,1,cheesecake lovers where you at,4,0.2737467885017395,كريم Homemade,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-04 00:00:00,0.0,Saturday,4,reel,شو طلبكم المفضل من فانيلا؟ 🤍,31,0,1,1540.0,96.0,241000.0,Arabic,True,False,0.0,False,False,False,True,False,True,[],1636.0,0.0117697842,0.0110791367,0.0006906475,1.7338129496,0.0067883817,1636.0,0.0117697842,0.0110791367,0.0006906475,1.7338129496,0.0063900415,0.0003983402,2026-03-30/2026-04-05,0,1,night,short,none,few,high,medium,1,1,1,شو طلبكم المفضل من فانيلا؟,1,0.17709678411483765,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-08 00:00:00,0.0,Wednesday,4,reel,Behind the scenes 🎥,22,0,1,1180.0,19.0,145000.0,English,False,False,0.0,False,False,False,False,False,False,[],1199.0,0.0086258993,0.0084892086,0.0001366906,1.0431654676,0.0082689655,1199.0,0.0086258993,0.0084892086,0.0001366906,1.0431654676,0.008137931,0.0001310345,2026-04-06/2026-04-12,0,1,night,short,none,few,medium,medium,0,0,0,behind the scenes,1,0.11146074533462524,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-12 00:00:00,0.0,Sunday,4,reel,Fresh cookies every morning 🍪,30,0,1,1265.0,24.0,176000.0,English,False,True,0.0,False,False,False,False,False,False,[],1289.0,0.0092733813,0.0091007194,0.0001726619,1.2661870504,0.0073238636,1289.0,0.0092733813,0.0091007194,0.0001726619,1.2661870504,0.0071875,0.0001363636,2026-04-06/2026-04-12,0,1,night,short,none,few,medium,medium,0,0,0,fresh cookies every morning,2,0.20399439334869385,Vanilla تشيزكيك,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-15 00:00:00,0.0,Wednesday,4,reel,صباح الخير من فانيلا ☀️,23,0,1,1470.0,36.0,194000.0,Arabic,False,False,0.0,True,False,False,True,False,False,[],1506.0,0.0108345324,0.0105755396,0.0002589928,1.3956834532,0.0077628866,1506.0,0.0108345324,0.0105755396,0.0002589928,1.3956834532,0.0075773196,0.000185567,2026-04-13/2026-04-19,0,1,night,short,none,few,high,medium,1,0,1,صباح الخير من فانيلا,1,0.21742689609527588,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-14 00:00:00,0.0,Friday,3,Reel,اكبر كمية لفرع نابلس 🥰✌️,28,3,2,415.0,0.0,971000.0,Arabic,False,True,0.0,True,True,False,True,False,False,[],415.0,0.0029856115,0.0029856115,0.0,6.9856115108,0.0004273944,415.0,0.0029856115,0.0029856115,0.0,6.9856115108,0.0004273944,0.0,2025-03-10/2025-03-16,0,1,night,short,few,few,low,medium,0,1,0,اكبر كميه لفرع نابلس,1,0.25582242012023926,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-12 00:00:00,0.0,Wednesday,3,Reel,سكوب الكوكيز بفانيلا 😍😋,24,4,2,911.0,9.0,197000.0,Arabic,False,True,0.0,False,False,False,True,False,False,[],920.0,0.006618705,0.0065539568,6.47482e-05,1.4172661871,0.0046700508,920.0,0.006618705,0.0065539568,6.47482e-05,1.4172661871,0.0046243655,4.56853e-05,2025-03-10/2025-03-16,0,1,night,short,few,few,medium,medium,0,0,0,سكوب الكوكيز بفانيلا,1,0.2444518804550171,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-12 00:00:00,0.0,Wednesday,3,Reel,الأجواء بتحلى مع فانيلا,23,0,0,153.0,0.0,24200.0,Arabic,False,False,0.0,False,True,False,True,False,False,[],153.0,0.0011007194,0.0011007194,0.0,0.1741007194,0.006322314,153.0,0.0011007194,0.0011007194,0.0,0.1741007194,0.006322314,0.0,2025-03-10/2025-03-16,0,1,night,short,none,none,low,medium,0,0,0,الاجواء بتحلي مع فانيلا,1,0.4249827265739441,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-11 00:00:00,0.0,Tuesday,3,Reel,من الآن، بتقدرو تحجزوا فطوركم بكرا في فرعنا بوسط البلد 🌙,63,3,1,1454.0,2.0,609000.0,Arabic,True,True,0.0,True,True,False,True,False,True,[],1456.0,0.0104748201,0.0104604317,1.43885e-05,4.381294964,0.0023908046,1456.0,0.0104748201,0.0104604317,1.43885e-05,4.381294964,0.0023875205,3.2841e-06,2025-03-10/2025-03-16,0,1,night,medium,few,few,high,medium,1,1,0,من الان، بتقدرو تحجزوا فطوركم بكرا في فرعنا بوسط البلد,3,0.2829534411430359,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-09 00:00:00,0.0,Sunday,3,Reel,بوفيه فانيلا النابلسي 🌙😍,26,3,2,141.0,4.0,39600.0,Arabic,False,True,0.0,True,True,False,True,False,False,[],145.0,0.0010431655,0.0010143885,2.8777e-05,0.2848920863,0.0036616162,145.0,0.0010431655,0.0010143885,2.8777e-05,0.2848920863,0.0035606061,0.0001010101,2025-03-03/2025-03-09,0,1,night,short,few,few,low,medium,0,0,0,بوفيه فانيلا النابلسي,5,0.5326838493347168,كيك فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-06 00:00:00,0.0,Thursday,3,Reel,كلكم اتفقتوا على انها أطيب ام علي في فانيلا 😍,48,0,1,431.0,12.0,218000.0,Arabic,False,True,0.0,False,True,False,True,False,False,[],443.0,0.0031870504,0.0031007194,8.63309e-05,1.5683453237,0.0020321101,443.0,0.0031870504,0.0031007194,8.63309e-05,1.5683453237,0.0019770642,5.50459e-05,2025-03-03/2025-03-09,0,1,night,short,none,few,low,medium,0,0,0,كلكم اتفقتوا علي انها اطيب ام علي في فانيلا,3,0.25570112466812134,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-05 00:00:00,0.0,Wednesday,3,Reel,16 رمضان,9,0,0,308.0,18.0,133000.0,Arabic,False,False,0.0,False,True,False,False,False,False,[],326.0,0.0023453237,0.0022158273,0.0001294964,0.9568345324,0.0024511278,326.0,0.0023453237,0.0022158273,0.0001294964,0.9568345324,0.0023157895,0.0001353383,2025-03-03/2025-03-09,0,1,night,short,none,none,low,medium,0,0,0,16 رمضان,0,0.6264251470565796,رمضان كريم,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-03-02 00:00:00,0.0,Sunday,3,Reel,رمضان فانيلا 🌙🤍,17,2,2,325.0,1.0,652000.0,Arabic,False,True,0.0,True,True,True,True,False,False,[],326.0,0.0023453237,0.0023381295,7.1942e-06,4.690647482,0.0005,326.0,0.0023453237,0.0023381295,7.1942e-06,4.690647482,0.0004984663,1.5337e-06,2025-02-24/2025-03-02,0,1,night,short,few,few,low,medium,0,1,0,رمضان فانيلا,0,0.5918940305709839,رمضان كريم,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-28 00:00:00,0.0,Friday,2,Reel,اكثر من انه حلو 😍,18,2,1,2630.0,6.0,652000.0,Arabic,False,True,0.0,False,True,False,True,False,False,[],2636.0,0.0189640288,0.0189208633,4.31655e-05,4.690647482,0.0040429448,2636.0,0.0189640288,0.0189208633,4.31655e-05,4.690647482,0.0040337423,9.2025e-06,2025-02-24/2025-03-02,0,1,night,short,few,few,high,medium,1,1,0,اكثر من انه حلو,1,0.10961538553237915,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-24 00:00:00,0.0,Monday,2,Reel,طبقات من القشطة و التمر الفاخر 🌙😍,37,2,2,1475.0,2.0,566000.0,Arabic,False,True,0.0,False,True,False,True,False,False,[],1477.0,0.0106258993,0.0106115108,1.43885e-05,4.071942446,0.0026095406,1477.0,0.0106258993,0.0106115108,1.43885e-05,4.071942446,0.0026060071,3.5336e-06,2025-02-24/2025-03-02,0,1,night,short,few,few,high,medium,1,1,0,طبقات من القشطه و التمر الفاخر,1,0.2203671932220459,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-23 00:00:00,0.0,Sunday,2,Reel,بعد الإفطار في فانيلا 🌙🤍✌️,30,3,3,2898.0,4.0,82600.0,Arabic,False,False,0.0,True,True,False,True,False,False,[],2902.0,0.0208776978,0.0208489209,2.8777e-05,0.5942446043,0.0351331719,2902.0,0.0208776978,0.0208489209,2.8777e-05,0.5942446043,0.0350847458,4.84262e-05,2025-02-17/2025-02-23,0,1,night,short,few,few,high,medium,1,0,0,بعد الافطار في فانيلا,1,0.3972782492637634,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-21 00:00:00,0.0,Friday,2,Reel,نستقبلكم على البوفيه فانيلا في فرعنا نابلس و الطيرة 🥳,58,3,1,259.0,1.0,956000.0,Arabic,True,True,0.0,True,True,False,True,False,True,[],260.0,0.0018705036,0.0018633094,7.1942e-06,6.8776978417,0.0002719665,260.0,0.0018705036,0.0018633094,7.1942e-06,6.8776978417,0.0002709205,1.046e-06,2025-02-17/2025-02-23,0,1,night,short,few,few,low,medium,0,1,0,نستقبلكم علي البوفيه فانيلا في فرعنا نابلس و الطيره,1,0.31859856843948364,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-18 00:00:00,0.0,Tuesday,2,Reel,انتظرونا في خامس ايام من رمضان على البوفيه الرمضاني ❤️,58,1,1,1653.0,8.0,213000.0,Arabic,True,True,0.0,True,True,False,True,False,True,[],1661.0,0.0119496403,0.0118920863,5.7554e-05,1.5323741007,0.0077981221,1661.0,0.0119496403,0.0118920863,5.7554e-05,1.5323741007,0.0077605634,3.75587e-05,2025-02-17/2025-02-23,0,1,night,short,few,few,high,medium,1,0,0,انتظرونا في خامس ايام من رمضان علي البوفيه الرمضاني,0,0.4207918047904968,رمضان كريم,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-08 00:00:00,0.0,Saturday,2,Reel,Everyday Is a Cake Day 🍰😊😊 #vanilla_today_and_everyday #فانيلا_اليوم_وكل_يوم,89,2,3,2101.0,8.0,132000.0,Mixed,False,True,0.0,False,False,False,False,False,False,"['vanilla_today_and_everyday', 'فانيلا_اليوم_وكل_يوم']",2109.0,0.0151726619,0.0151151079,5.7554e-05,0.9496402878,0.0159772727,2109.0,0.0151726619,0.0151151079,5.7554e-05,0.9496402878,0.0159166667,6.06061e-05,2025-02-03/2025-02-09,0,1,night,medium,few,few,high,medium,1,0,0,is a cake day,4,0.3999324440956116,كريم Homemade,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-02-05 00:00:00,0.0,Wednesday,2,Reel,New year new me 😲😲😲,23,0,3,18600.0,725.0,662000.0,English,False,False,0.0,False,False,False,False,True,False,[],19325.0,0.139028777,0.1338129496,0.0052158273,4.7625899281,0.0291918429,19325.0,0.139028777,0.1338129496,0.0052158273,4.7625899281,0.0280966767,0.0010951662,2025-02-03/2025-02-09,0,1,night,short,none,few,high,medium,1,1,1,new year new me,3,0.07113558053970337,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-28 00:00:00,0.0,Tuesday,1,Reel,الآن .. عرفنا وين راح,22,0,0,516.0,29.0,41500.0,Arabic,False,False,0.0,False,False,False,True,False,False,[],545.0,0.0039208633,0.0037122302,0.0002086331,0.2985611511,0.0131325301,545.0,0.0039208633,0.0037122302,0.0002086331,0.2985611511,0.0124337349,0.0006987952,2025-01-27/2025-02-02,0,1,night,short,none,none,low,medium,0,0,1,الان عرفنا وين راح,1,0.28179436922073364,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-25 00:00:00,0.0,Saturday,1,Reel,كعك القدس كل اشي منعمله فيه 🤗😍,33,2,2,4218.0,34.0,198000.0,Arabic,False,True,0.0,True,False,True,True,False,False,[],4252.0,0.0305899281,0.0303453237,0.0002446043,1.4244604317,0.0214747475,4252.0,0.0305899281,0.0303453237,0.0002446043,1.4244604317,0.0213030303,0.0001717172,2025-01-20/2025-01-26,0,1,night,short,few,few,high,medium,1,0,1,كعك القدس كل اشي منعمله فيه,3,0.17557954788208008,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-20 00:00:00,0.0,Monday,1,Reel,فيريرو كيك 🍫,13,2,1,316.0,5.0,344000.0,Arabic,False,True,0.0,False,False,False,True,False,False,[],321.0,0.0023093525,0.0022733813,3.59712e-05,2.4748201439,0.0009331395,321.0,0.0023093525,0.0022733813,3.59712e-05,2.4748201439,0.0009186047,1.45349e-05,2025-01-20/2025-01-26,0,1,night,short,few,few,low,medium,0,1,0,فيريرو كيك,1,0.32544440031051636,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-16 00:00:00,0.0,Thursday,1,Reel,💗 لكم,6,2,1,633.0,21.0,348000.0,Arabic,False,False,0.0,False,False,False,True,False,False,[],654.0,0.004705036,0.0045539568,0.0001510791,2.5035971223,0.0018793103,654.0,0.004705036,0.0045539568,0.0001510791,2.5035971223,0.0018189655,6.03448e-05,2025-01-13/2025-01-19,0,1,night,short,few,few,medium,medium,0,1,0,لكم,3,0.39432233572006226,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-10 00:00:00,0.0,Friday,1,Reel,Perfect Alfajores🤭,19,0,1,541.0,11.0,462000.0,English,False,True,0.0,False,False,False,False,False,False,[],552.0,0.003971223,0.0038920863,7.91367e-05,3.3237410072,0.0011948052,552.0,0.003971223,0.0038920863,7.91367e-05,3.3237410072,0.0011709957,2.38095e-05,2025-01-06/2025-01-12,0,1,night,short,none,few,low,medium,0,1,0,perfect alfajores,1,0.08445000648498535,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-08 00:00:00,0.0,Wednesday,1,Reel,نابلس الجميلة 🫶✌️,18,0,2,854.0,19.0,355000.0,Arabic,False,False,0.0,True,False,False,True,False,False,[],873.0,0.0062805755,0.0061438849,0.0001366906,2.5539568345,0.0024591549,873.0,0.0062805755,0.0061438849,0.0001366906,2.5539568345,0.0024056338,5.35211e-05,2025-01-06/2025-01-12,0,1,night,short,none,few,medium,medium,0,1,0,نابلس الجميله,1,0.338825523853302,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-06 00:00:00,0.0,Monday,1,Reel,"Your favorite cake is freshly prepared here.
كل ما تحب يصنع هنا 🥰",69,0,1,945.0,48.0,152000.0,Mixed,False,True,0.0,False,False,False,True,False,False,[],993.0,0.0071438849,0.0067985612,0.0003453237,1.0935251799,0.0065328947,993.0,0.0071438849,0.0067985612,0.0003453237,1.0935251799,0.0062171053,0.0003157895,2025-01-06/2025-01-12,0,1,night,medium,none,few,medium,medium,0,0,1,your favorite cake is freshly prepared here كل ما تحب يصنع هنا,4,0.45813053846359253,كريم Homemade,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafe,139000.0,2025-01-04 00:00:00,0.0,Saturday,1,Reel,📍 AlIrsal branch Vibes,24,0,1,843.0,10.0,548000.0,English,False,False,0.0,True,False,False,False,False,False,[],853.0,0.0061366906,0.0060647482,7.19424e-05,3.9424460432,0.0015565693,853.0,0.0061366906,0.0060647482,7.19424e-05,3.9424460432,0.0015383212,1.82482e-05,2024-12-30/2025-01-05,0,1,night,short,none,few,medium,medium,0,1,0,alirsal branch vibes,1,0.05143624544143677,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-04-27 00:00:00,0.0,Monday,4,post,تخيل طعم اللوز المحمص وهو يذوب مع الكراميل، وفي كل لقمة بتفاجئك نكهة الرهايب 😋 #فانيلا_اليوم_وكل_يوم,94,1,1,286.0,1.0,56000.0,Arabic,False,True,0.0,False,False,False,True,False,False,['فانيلا_اليوم_وكل_يوم'],287.0,0.0020647482,0.002057554,7.1942e-06,0.4028776978,0.005125,287.0,0.0020647482,0.002057554,7.1942e-06,0.4028776978,0.0051071429,1.78571e-05,2026-04-27/2026-05-03,0,0,night,medium,few,few,low,medium,0,0,0,تخيل طعم اللوز المحمص وهو يذوب مع الكراميل، وفي كل لقمه بتفاجيك نكهه الرهايب,2,0.29794007539749146,Vanilla تشيزكيك,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-18 00:00:00,0.0,Wednesday,3,post,بوكس العائلة و الاصحاب 🥰 #عيدالفطرالمبارك #فانيلا_اليوم_وكل_يوم,71,2,1,20.0,0.0,56000.0,Arabic,False,True,0.0,False,True,False,True,False,False,"['عيدالفطرالمبارك', 'فانيلا_اليوم_وكل_يوم']",20.0,0.0001438849,0.0001438849,0.0,0.4028776978,0.0003571429,20.0,0.0001438849,0.0001438849,0.0,0.4028776978,0.0003571429,0.0,2026-03-16/2026-03-22,0,0,night,medium,few,few,low,medium,0,0,0,بوكس العايله و الاصحاب,1,0.3299623727798462,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-03-17 00:00:00,0.0,Tuesday,3,post,لأجمل قلب… أمي ❤️ جهزنالكم تشكيلة قوالب مميزة ليوم الأم الحجز المسبق متاح الآن ✌🥰 #فانيلا_اليوم_وكل_يوم,112,1,3,530.0,5.0,56000.0,Arabic,True,True,0.0,False,False,False,True,False,True,['فانيلا_اليوم_وكل_يوم'],535.0,0.0038489209,0.0038129496,3.59712e-05,0.4028776978,0.0095535714,535.0,0.0038489209,0.0038129496,3.59712e-05,0.4028776978,0.0094642857,8.92857e-05,2026-03-16/2026-03-22,0,0,night,medium,few,few,low,medium,0,0,0,لاجمل قلب امي جهزنالكم تشكيله قوالب مميزه ليوم الام الحجز المسبق متاح الان,3,0.3294033408164978,رسايل الصفحه عبر,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2026-02-18 00:00:00,0.0,Wednesday,2,post,هذا ما نقدمه لكم.. حلى رمضان النهائي ✌🌙,41,0,2,1000.0,6.0,56000.0,Arabic,False,True,0.0,False,True,False,True,False,False,[],1006.0,0.0072374101,0.0071942446,4.31655e-05,0.4028776978,0.0179642857,1006.0,0.0072374101,0.0071942446,4.31655e-05,0.4028776978,0.0178571429,0.0001071429,2026-02-16/2026-02-22,0,0,night,short,none,few,medium,medium,0,0,0,هذا ما نقدمه لكم حلي رمضان النهايي,0,0.6105711460113525,رمضان كريم,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-12-06 00:00:00,0.0,Saturday,12,post,مزيج غريب وطعم عجيب 🍊❄️,25,0,2,515.0,8.0,56000.0,Arabic,False,False,0.0,False,False,False,True,False,False,[],523.0,0.0037625899,0.003705036,5.7554e-05,0.4028776978,0.0093392857,523.0,0.0037625899,0.003705036,5.7554e-05,0.4028776978,0.0091964286,0.0001428571,2025-12-01/2025-12-07,0,0,night,short,none,few,low,medium,0,0,0,مزيج غريب وطعم عجيب,2,0.2967095375061035,Vanilla تشيزكيك,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-11-07 00:00:00,0.0,Friday,11,post,٣ مشاريب ديتوكسس زي ما بدكم 😭,30,0,1,42.0,2.0,56000.0,Arabic,False,False,0.0,False,False,False,True,False,False,[],44.0,0.0003165468,0.0003021583,1.43885e-05,0.4028776978,0.0007857143,44.0,0.0003165468,0.0003021583,1.43885e-05,0.4028776978,0.00075,3.57143e-05,2025-11-03/2025-11-09,0,0,night,short,none,few,low,medium,0,0,0,٣ مشاريب ديتوكسس زي ما بدكم,1,0.14665824174880981,نابلس فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-06-24 00:00:00,0.0,Tuesday,6,post,Vanilla’s most loved French Toast.... فرنش توست المفضلة للجميع🥰 #VANILLA_Today_and_everyday #FrenchToastCup#vanilla,130,2,1,580.0,13.0,56000.0,English,False,True,0.0,False,False,False,False,False,False,"['vanilla_today_and_everyday', 'frenchtoastcup']",593.0,0.0042661871,0.0041726619,9.35252e-05,0.4028776978,0.0105892857,593.0,0.0042661871,0.0041726619,9.35252e-05,0.4028776978,0.0103571429,0.0002321429,2025-06-23/2025-06-29,0,0,night,medium,few,few,medium,medium,0,0,0,s most loved french toast فرنش توست المفضله للجميع,5,0.5360170602798462,كيك فانيلا,Keyword-driven content theme detected from captions.
Vanilla Palestine,Cafes/Restaurants,139000.0,2025-06-07 00:00:00,0.0,Saturday,6,post,You Thought You Knew Coffee Right?... Think Again. قهوة الجلي اليابانية لأول مرة فقط في فانيلا #VANILLA_Today_and_everyday #dessert #vanilla_cake #japanese_jelly_coffee,188,4,0,1200.0,31.0,56000.0,English,False,True,0.0,False,False,False,False,False,False,"['vanilla_today_and_everyday', 'dessert', 'vanilla_cake', 'japanese_jelly_coffee']",1231.0,0.0088561151,0.0086330935,0.0002230216,0.4028776978,0.0219821429,1231.0,0.0088561151,0.0086330935,0.0002230216,0.4028776978,0.0214285714,0.0005535714,2025-06-02/2025-06-08,0,0,night,long,few,none,medium,medium,0,0,1,you thought you knew right think again قهوه الجلي اليابانيه لاول مره فقط في فانيلا,5,0.27089887857437134,كيك فانيلا,Keyword-driven content theme detected from captions.
